celltype.l1,celltype.l2,UMAP1,UMAP2
Mono/DC,CD16 Mono,0.65222432,9.681641423
T cell,CD4 Memory,12.2785597,-6.128553547
T cell,CD4 Naive,18.28618528,-6.082934059
Mono/DC,CD14 Mono,0.488333005,-1.141409434
Mono/DC,pDC,-1.64313553,8.987357937
Mono/DC,CD14 Mono,-8.482155782,8.688451611
T cell,CD8 Effector_2,3.379150528,4.299493634
Mono/DC,CD14 Mono,-15.40612314,-0.660968221
T cell,CD4 Memory,10.14352228,10.85023388
Mono/DC,CD14 Mono,-9.731059056,11.91231331
Mono/DC,CD14 Mono,-7.164069158,3.464932047
T cell,CD4 Naive,6.392522353,-21.84524361
Progenitor cells,LMPP,-11.30868338,-5.092387356
Mono/DC,CD14 Mono,-0.033242684,7.872421109
Mono/DC,CD14 Mono,-8.303938848,22.23518737
Mono/DC,CD16 Mono,-3.358606797,4.698957049
Mono/DC,CD14 Mono,-23.91353319,-6.649905361
T cell,CD4 Naive,-5.391594869,-0.239262022
B cell,Memory B,1.380128044,-4.957748569
T cell,CD4 Naive,8.590884704,5.946082913
Mono/DC,pDC,-3.984119397,-1.628549255
B cell,Memory B,-7.696692449,-6.528852142
B cell,Naive B,-15.28426836,-16.55636231
T cell,CD4 Naive,2.136179882,2.663942181
Progenitor cells,LMPP,-3.582879048,-4.61774031
T cell,CD8 Naive,3.650419134,1.900055372
T cell,CD8 Naive,6.380270976,-21.62957398
T cell,CD8 Naive,9.054359454,2.602106177
Mono/DC,CD14 Mono,5.344602364,9.226461254
T cell,CD8 Naive,10.10504152,-1.817933716
B cell,Naive B,-5.193080407,-8.92819611
T cell,CD4 Naive,7.202141303,-14.14031903
T cell,CD4 Naive,3.354982275,-12.82771412
Mono/DC,CD14 Mono,-8.779149991,8.351180397
B cell,Naive B,-11.53124331,-15.09724633
T cell,CD8 Effector_2,-11.51898382,-5.288608707
B cell,Naive B,-3.373781663,-9.951749004
B cell,Naive B,-10.04801748,-11.133135
T cell,CD8 Memory_2,4.155688304,18.58750137
T cell,CD8 Memory_2,3.393242139,4.033772074
T cell,CD8 Naive,16.35678484,2.364172899
Mono/DC,CD14 Mono,-20.18023203,12.1159161
Mono/DC,cDC2,0.934842605,13.35501751
Progenitor cells,HSC,-3.404392224,-4.635725178
B cell,Naive B,-7.081659299,-14.98681847
NK,CD56 bright NK,-16.17634867,15.65938743
T cell,CD8 Memory_1,4.874603289,5.456252896
T cell,gdT,9.384031791,11.24946388
B cell,Memory B,2.653695661,-8.080566562
T cell,CD8 Naive,0.156814116,-25.57420555
Mono/DC,CD14 Mono,-6.925402623,7.068171345
T cell,CD8 Naive,2.700823206,-14.14074627
B cell,Naive B,0.471853274,-12.55832783
T cell,Treg,6.969582576,-17.11142174
Mono/DC,CD14 Mono,-0.029493314,24.74329551
T cell,CD4 Naive,7.100773829,0.566376411
Mono/DC,CD14 Mono,-1.870223981,19.16584762
T cell,Treg,10.18253996,-1.201090015
B cell,Naive B,0.917268413,-12.6100866
Progenitor cells,Prog_RBC,-15.26366137,-16.59415261
T cell,CD4 Memory,5.687982339,24.40807327
Mono/DC,CD14 Mono,-19.61717508,3.958306395
T cell,CD8 Naive,15.8707514,-6.561310447
B cell,Memory B,-23.92336557,-6.689265407
Mono/DC,CD14 Mono,-8.026120168,2.532829248
B cell,Naive B,-5.228013497,-8.966588176
B cell,Naive B,4.039773721,-4.594044842
B cell,Memory B,-23.89991282,-6.654728092
B cell,Memory B,0.057245749,-2.701290764
T cell,CD4 Naive,5.274792689,-5.145915664
NK,NK,-0.067983609,4.280223929
T cell,CD8 Memory_2,3.79017188,-10.93549649
Progenitor cells,GMP,-23.89813898,-6.650829471
T cell,CD4 Memory,8.156499881,6.371109806
Progenitor cells,Prog_RBC,-10.75228308,-6.679393924
T cell,CD4 Naive,3.699015397,5.44556173
Progenitor cells,Prog_RBC,-8.576377851,12.95777115
T cell,CD4 Memory,9.373610991,6.176297985
Progenitor cells,GMP,-14.4298868,-3.445822395
T cell,CD8 Naive,6.376696605,-21.60607163
Progenitor cells,Prog_B 1,-1.746793014,1.631422006
T cell,CD4 Naive,-13.25249861,-0.106497682
T cell,CD4 Memory,8.507895488,7.520021759
Progenitor cells,Prog_RBC,-15.25816057,-16.58231942
T cell,CD4 Memory,7.215612429,2.337401592
NK,NK,-0.909807187,11.18666252
B cell,Memory B,-11.35720537,-12.07045189
Mono/DC,CD14 Mono,-15.31786821,-16.49440781
T cell,MAIT,15.20871832,8.807605587
Mono/DC,CD14 Mono,-23.8761339,-6.636800922
T cell,CD4 Memory,-1.453578454,-0.225626386
T cell,CD8 Naive,-2.381095391,0.433943503
Progenitor cells,GMP,-15.31021975,-16.50914399
Mono/DC,cDC2,-5.527076226,16.36030849
T cell,Treg,9.257032889,-1.496263422
Progenitor cells,Prog_B 1,-4.378745538,20.44171508
T cell,CD8 Naive,5.882391948,-8.285248913
T cell,CD8 Naive,18.00777151,-16.45897881
T cell,CD8 Naive,-2.600610238,-5.456921257
Mono/DC,CD14 Mono,-3.804030877,6.321367108
Mono/DC,pDC,-23.86726664,-6.637286819
T cell,CD8 Naive,10.01690103,1.178622537
T cell,CD8 Naive,2.985013741,-5.519529499
T cell,gdT,5.33595826,-0.800846018
Mono/DC,CD16 Mono,-1.52593587,1.359618269
Mono/DC,CD14 Mono,-2.157538873,8.022882305
Progenitor cells,GMP,-19.14764498,0.171957635
T cell,CD8 Naive,11.14319422,-10.09548298
T cell,CD4 Naive,5.710450667,-4.737574733
T cell,CD8 Memory_1,6.990050811,5.281235539
T cell,CD4 Naive,-1.94424532,-4.37962643
Mono/DC,CD16 Mono,1.379531461,-4.474075474
T cell,CD8 Naive,16.2127104,2.215238415
NK,NK,-16.02549265,15.67864212
Mono/DC,CD14 Mono,-9.395946485,9.844722592
Progenitor cells,GMP,-10.21959303,-1.878644146
Mono/DC,CD14 Mono,-15.4163904,6.479460083
Progenitor cells,Prog_RBC,-1.852509242,15.16712841
T cell,CD4 Memory,15.37168028,-9.692892231
Mono/DC,CD14 Mono,-7.252653104,11.12149128
T cell,CD8 Effector_1,-15.3284292,-16.49063317
Mono/DC,CD14 Mono,-8.478698712,2.091675125
Mono/DC,CD14 Mono,-7.508380872,0.767131497
Mono/DC,CD14 Mono,1.119123,22.02232536
Mono/DC,CD14 Mono,-10.98976324,10.16388496
Mono/DC,pDC,-23.8355665,-6.638779796
Progenitor cells,LMPP,-3.746714097,-6.57776276
Mono/DC,CD14 Mono,3.29590072,20.61882385
T cell,CD4 Naive,6.329754847,-9.098754085
T cell,CD4 Naive,15.32045652,-9.575342334
T cell,CD8 Memory_2,-14.90343187,-8.944600261
T cell,CD4 Naive,5.896192569,4.453232847
Progenitor cells,HSC,-23.85927103,-6.61792437
T cell,CD8 Naive,10.57679178,-12.69780651
Mono/DC,CD14 Mono,-5.820543271,8.909430348
Mono/DC,CD14 Mono,-2.411037904,2.35714408
Progenitor cells,HSC,-2.095655423,-6.014568962
Mono/DC,CD14 Mono,-20.20815371,12.09090885
T cell,gdT,4.051111716,6.313094937
Mono/DC,CD14 Mono,-5.743422967,8.311959587
T cell,MAIT,11.49944307,-2.612551368
B cell,Plasmablast,-0.915683967,-4.941017784
Mono/DC,CD14 Mono,-15.39343165,-16.38489357
T cell,CD4 Memory,26.5960436,4.319973789
Progenitor cells,GMP,-23.86349772,-6.64680735
T cell,CD8 Naive,6.419256228,-21.60220734
Mono/DC,pDC,-4.403860074,-1.463581241
T cell,CD4 Memory,6.687057513,16.8806475
Mono/DC,CD14 Mono,12.08623506,20.93588432
T cell,CD8 Naive,8.489498156,-4.952185787
NK,CD56 bright NK,1.607400286,-2.240182556
T cell,CD4 Memory,10.52795603,4.052642428
Mono/DC,CD14 Mono,-7.371722203,11.01330074
T cell,CD8 Memory_1,12.64065649,-1.514471687
Mono/DC,CD16 Mono,1.11456396,-2.759988226
Mono/DC,CD14 Mono,-1.13571046,13.1758221
Mono/DC,CD14 Mono,-8.968979818,4.441345774
B cell,Memory B,-7.383430463,-3.32709185
T cell,CD4 Naive,6.365462798,-21.6473581
Mono/DC,CD14 Mono,-10.70180891,7.860513531
B cell,Naive B,-6.131514531,-3.62420813
T cell,CD8 Effector_1,3.786643285,-10.94192807
Mono/DC,CD14 Mono,-20.19939516,12.09970077
B cell,Memory B,-1.696163875,-13.09758488
T cell,CD8 Naive,2.263131905,5.628610932
B cell,Naive B,-10.43515394,-16.3575708
NK,NK,0.823387283,4.315462433
T cell,CD8 Effector_1,4.101652163,18.53169044
B cell,Naive B,-5.020498258,-8.752684749
T cell,CD8 Naive,6.857091922,10.1176184
B cell,Naive B,-23.83326815,-6.6366264
Mono/DC,CD16 Mono,-2.169739705,8.033997856
Mono/DC,CD14 Mono,-10.82962416,6.768695675
T cell,CD4 Naive,14.81307604,-6.202743686
Progenitor cells,Prog_RBC,2.260633129,-11.54672924
T cell,CD4 Memory,18.24601461,-2.283440984
T cell,CD8 Memory_2,14.16546251,4.614543282
Mono/DC,CD14 Mono,-15.49213884,4.130045735
T cell,CD8 Naive,7.468710917,4.310905777
T cell,CD8 Naive,5.965621251,8.685691677
T cell,CD8 Memory_1,12.52045347,10.87165531
Mono/DC,CD14 Mono,-4.375476819,2.450361096
NK,NK,2.265573907,5.618267857
T cell,MAIT,11.00533964,-3.494157947
T cell,CD8 Naive,7.025928992,5.230219208
Progenitor cells,Prog_RBC,2.496488112,12.13122066
T cell,CD4 Naive,15.18903067,6.382860504
T cell,CD4 Memory,16.59652426,14.90240368
Mono/DC,CD14 Mono,-8.527568799,8.76506313
T cell,CD4 Naive,6.74704935,8.33945068
T cell,CD8 Naive,0.160285252,-25.57593933
T cell,gdT,4.315516251,11.62510379
B cell,Memory B,2.257815498,-8.475713886
Mono/DC,CD14 Mono,0.026540774,24.71797546
B cell,Memory B,-23.81865404,-6.596426643
Progenitor cells,Prog_RBC,-23.8387594,-6.624249614
T cell,CD8 Naive,15.88428118,4.169463478
B cell,Plasmablast,0.104174155,-25.53613869
T cell,Treg,7.638218421,0.653403335
B cell,Memory B,-14.27598665,-3.641971744
T cell,CD8 Naive,2.396179962,1.579639994
B cell,Naive B,-10.20038412,-4.159778751
NK,NK,-13.71711062,-1.699268497
B cell,Memory B,0.080649752,-2.745596088
Mono/DC,CD14 Mono,-8.997838002,2.503648125
T cell,CD8 Effector_1,3.714868444,4.769183003
T cell,CD4 Memory,23.20026304,-2.829883732
Mono/DC,CD16 Mono,-10.66480539,-6.621072448
T cell,MAIT,4.170340556,0.602569022
T cell,CD8 Naive,8.0268655,14.01779541
B cell,Memory B,2.397034037,-9.644938625
T cell,CD8 Naive,9.754102248,-14.18190686
T cell,CD8 Effector_1,2.778362829,3.983470045
Mono/DC,CD14 Mono,-23.81754969,-6.62026564
T cell,CD4 Naive,16.42369081,-6.472656883
B cell,Memory B,-7.476139051,-4.120217003
T cell,CD4 Naive,20.14560224,-11.7359039
Mono/DC,CD14 Mono,1.90691949,14.67575725
T cell,CD8 Naive,0.221385139,5.675623261
Mono/DC,CD14 Mono,-19.45881365,7.354918324
Progenitor cells,Prog_RBC,1.300202566,21.90143379
T cell,CD8 Naive,14.99710085,-12.04266182
Progenitor cells,Prog_RBC,-15.31794642,-16.50002495
Mono/DC,CD14 Mono,-4.125459176,8.328591191
Mono/DC,CD14 Mono,-15.55611704,0.484945856
T cell,CD4 Naive,-1.174135429,-4.314609207
T cell,Treg,6.992387313,-17.10866944
T cell,CD4 Naive,12.14735033,-13.58061997
T cell,CD4 Memory,-16.13180254,15.76246341
Mono/DC,CD14 Mono,-16.61534784,11.58154186
Mono/DC,CD14 Mono,-15.3498144,6.489540898
T cell,CD8 Naive,15.02425291,4.324234329
Mono/DC,CD14 Mono,-17.91103647,5.131645523
B cell,Naive B,-1.357108813,-9.203688778
Progenitor cells,Prog_RBC,18.02359678,-16.51667611
T cell,CD4 Naive,26.57336904,4.28835138
T cell,CD4 Naive,6.408655185,-21.59509102
T cell,CD8 Effector_2,1.684422332,3.973272883
T cell,CD4 Memory,26.60467245,4.315688216
T cell,CD4 Naive,-15.305665,-16.49017922
T cell,gdT,3.637228507,6.751654946
Mono/DC,CD14 Mono,0.132782477,9.164177738
Progenitor cells,GMP,-9.263876897,4.23732289
T cell,CD4 Memory,11.60548212,7.878835522
Progenitor cells,GMP,-19.10397814,0.215726219
Progenitor cells,Prog_B 1,-10.85295008,-16.00379959
T cell,CD4 Memory,5.635168332,-1.404052652
Progenitor cells,GMP,-23.8040571,-6.611844696
T cell,CD8 Memory_1,3.126648682,15.60592159
T cell,CD4 Memory,5.60199644,-0.689178861
NK,NK,1.636790502,-3.228548683
Mono/DC,CD14 Mono,-16.78763292,5.88266214
T cell,CD4 Memory,6.938779849,-0.039631404
T cell,MAIT,-16.04296206,15.70294555
Mono/DC,CD14 Mono,-8.672474843,8.221047722
Progenitor cells,GMP,-1.999284726,-2.41589681
T cell,CD4 Naive,3.843473333,-10.99736325
T cell,CD4 Naive,26.5903311,4.325894676
Mono/DC,CD14 Mono,3.625356811,2.56133505
T cell,CD8 Effector_2,6.36085369,3.952766262
Mono/DC,CD14 Mono,-10.2742977,8.600152336
Progenitor cells,Prog_RBC,-23.78133677,-6.583372749
Mono/DC,CD14 Mono,-0.251216394,9.117033802
T cell,CD4 Naive,14.10017588,-6.013745464
T cell,CD4 Naive,13.62796976,-4.409425892
T cell,CD4 Naive,-12.36886881,-7.494210399
Progenitor cells,GMP,18.02501013,-16.47401253
T cell,CD4 Memory,6.02082302,1.823554956
NK,CD56 bright NK,-0.939700109,-3.917883552
Progenitor cells,Prog_RBC,1.382281798,-4.913247265
T cell,CD4 Naive,26.59191038,4.325043761
T cell,CD8 Naive,9.193450946,3.298480831
T cell,CD4 Memory,15.05136396,8.649342381
Mono/DC,CD14 Mono,-15.34022806,-16.46903435
Progenitor cells,Prog_RBC,-1.985569459,0.60023173
T cell,CD8 Naive,13.53167059,0.444249474
Mono/DC,cDC2,-2.966814023,7.932042919
NK,NK,5.922582644,-0.267505444
T cell,MAIT,11.38879015,5.28681358
Progenitor cells,Prog_B 2,3.31673314,-8.795762218
B cell,Memory B,-5.617471677,-12.16819302
T cell,CD4 Naive,14.28049948,0.832102329
T cell,CD4 Memory,8.720294494,2.32793101
Progenitor cells,Prog_Mk,-23.79350947,-6.615181602
T cell,CD4 Memory,26.61114408,4.33484944
Mono/DC,CD14 Mono,-8.069628698,4.103837096
T cell,CD4 Memory,7.524627227,11.39170822
Progenitor cells,LMPP,-2.623921853,-5.261082329
T cell,MAIT,4.488134402,5.298748337
T cell,CD8 Naive,4.077707785,10.50639423
T cell,CD8 Effector_1,3.610417384,1.868331157
NK,NK,2.410897839,8.130988919
Mono/DC,CD14 Mono,-20.24240778,12.12678131
Progenitor cells,Prog_DC,-1.642921907,3.481473528
T cell,CD4 Naive,7.923190135,-8.403332866
T cell,CD4 Memory,18.41845419,-9.000221409
Mono/DC,pDC,-23.76689242,-6.587083973
B cell,Plasmablast,-6.066287976,-2.767739691
Mono/DC,CD14 Mono,-19.10995958,0.177207612
T cell,CD8 Naive,5.658370036,24.44451126
Mono/DC,CD16 Mono,0.252573747,9.136123501
T cell,CD4 Memory,14.67476179,-21.81255165
Mono/DC,CD14 Mono,-18.08047197,5.019571625
Progenitor cells,GMP,-23.80108164,-6.607856907
Mono/DC,CD14 Mono,-5.860182267,-1.983019747
Progenitor cells,GMP,-23.74368952,-6.573043503
T cell,CD4 Naive,3.765754479,-10.88803116
T cell,CD4 Naive,12.45456411,-7.201126255
Mono/DC,CD14 Mono,-15.91900728,6.379862629
Mono/DC,CD14 Mono,-23.76005266,-6.591313518
B cell,Memory B,2.296843964,-8.585682071
Progenitor cells,Prog_B 2,-0.651601773,-8.191774524
Mono/DC,CD14 Mono,-18.02582453,5.057025276
T cell,CD4 Naive,23.4735594,-2.752243437
T cell,CD4 Memory,15.25053598,1.709638261
B cell,Plasmablast,0.073130387,-25.50357643
NK,NK,-16.13031099,15.70596202
T cell,CD8 Naive,-3.601348382,3.266203009
T cell,CD4 Naive,11.3896084,7.669407688
T cell,CD4 Naive,8.620364207,-7.493827022
Progenitor cells,Prog_RBC,-15.33995913,-16.45332161
B cell,Memory B,-23.79368494,-6.616099037
T cell,CD4 Naive,6.83705141,10.10555538
T cell,CD4 Memory,5.620225448,24.48103889
T cell,CD4 Naive,-0.813232881,-4.360289253
T cell,CD4 Memory,5.335390347,5.239023529
T cell,CD4 Naive,-0.211623412,3.133852803
Mono/DC,CD14 Mono,-3.591278058,13.16743549
B cell,Memory B,3.454026955,-9.545622982
T cell,CD4 Memory,11.64674284,6.01746925
B cell,Memory B,-2.05362938,-12.91811673
Mono/DC,CD14 Mono,-19.14410685,0.207577668
T cell,CD8 Memory_2,-16.06803988,-5.042825378
T cell,CD8 Effector_1,0.368133086,-3.767942108
T cell,CD4 Naive,3.470965642,-15.57437531
Mono/DC,CD14 Mono,-15.36677073,-16.47960869
Progenitor cells,Prog_RBC,-15.37051294,-16.41955391
Mono/DC,CD14 Mono,-12.16397093,0.735321008
Progenitor cells,GMP,-15.43324373,-16.52536789
Mono/DC,CD14 Mono,3.302892226,20.70972618
Progenitor cells,Prog_DC,-23.75752733,-6.591729797
T cell,CD4 Memory,13.24319174,3.269191586
B cell,Memory B,2.214704889,-8.618266262
Mono/DC,CD14 Mono,-9.244988423,2.991614901
Progenitor cells,Prog_RBC,-1.760726195,5.529576622
B cell,Plasmablast,0.150827783,-25.57813088
T cell,MAIT,5.726996201,5.138528668
Mono/DC,CD14 Mono,-13.06033323,5.797038399
T cell,CD8 Memory_2,3.578783769,7.70480951
Mono/DC,CD14 Mono,-1.934509259,4.656965815
Mono/DC,pDC,-23.76546,-6.598738826
T cell,CD4 Naive,5.812335032,3.518904291
T cell,CD8 Naive,-0.823951703,0.615275644
T cell,CD4 Naive,-12.35549734,-7.476665653
T cell,CD8 Naive,7.841158408,3.082818352
Mono/DC,CD14 Mono,-19.71952913,3.838626229
Mono/DC,CD14 Mono,-0.362983209,6.708438717
Mono/DC,CD14 Mono,-16.71773241,5.930188977
B cell,Memory B,-15.31467341,-1.000734962
Progenitor cells,GMP,-5.864918214,9.253843151
T cell,CD4 Memory,16.54139807,-4.138148941
T cell,CD4 Naive,2.378929931,-1.771413959
T cell,CD8 Naive,8.666822451,21.29646667
T cell,CD8 Naive,-0.582412702,5.069216095
NK,NK,0.816942233,4.299294077
T cell,CD8 Naive,9.292581099,-5.698277153
T cell,CD8 Naive,14.04924967,-5.549822963
Mono/DC,CD14 Mono,-16.7519636,5.903337799
B cell,Plasmablast,-15.38459681,-16.38731209
T cell,CD4 Naive,7.179299373,-1.475677885
T cell,CD4 Memory,10.26414682,10.74407562
Mono/DC,CD14 Mono,-6.80732916,5.740691029
NK,NK,4.549578685,7.494867169
Mono/DC,CD14 Mono,-1.599066716,10.2524403
T cell,CD4 Memory,5.231373566,0.266202532
B cell,Naive B,-2.147258264,-7.311022915
T cell,CD4 Memory,-16.11375521,15.76445659
T cell,CD8 Naive,5.792912978,-8.274578251
Mono/DC,CD14 Mono,-8.291922551,22.22093185
Mono/DC,CD14 Mono,-19.47475718,4.049545609
T cell,CD8 Naive,16.18150141,4.043315254
NK,NK,1.783333036,-3.489925541
T cell,CD4 Memory,-1.034816247,-3.666191257
NK,NK,-0.923013192,11.2813166
Mono/DC,CD14 Mono,-12.4622259,8.995451771
Mono/DC,pDC,-0.585429412,2.035190069
Progenitor cells,GMP,-1.932718974,-3.969745792
T cell,CD4 Memory,7.389043826,-4.474467911
T cell,gdT,13.10987856,5.986290299
Progenitor cells,Prog_B 1,-12.16514967,-13.0407621
Progenitor cells,Prog_RBC,-8.632226926,-6.96400515
T cell,CD8 Naive,7.199139136,-7.777087368
T cell,CD4 Memory,5.240833539,-4.630538143
B cell,Naive B,-7.658586484,-6.571159519
T cell,MAIT,6.15093233,4.353023134
Mono/DC,cDC2,-12.43028734,-3.753805317
Progenitor cells,LMPP,-2.635562402,-4.474557556
T cell,CD8 Naive,2.496900398,1.722572111
Mono/DC,CD14 Mono,-20.19553278,12.11121544
Progenitor cells,GMP,-19.14637468,0.215617262
T cell,CD4 Memory,6.368413943,7.010587536
Mono/DC,CD14 Mono,-16.53079699,6.041426502
T cell,CD4 Memory,8.758133429,5.867039047
Mono/DC,CD14 Mono,-5.548661214,16.37193378
T cell,CD8 Naive,-14.69675921,-6.297926582
Mono/DC,CD14 Mono,0.601074952,17.02140602
Mono/DC,CD16 Mono,0.736236709,8.974859082
B cell,Naive B,-11.63970564,-14.95559803
B cell,Naive B,-7.509804708,-5.174575485
T cell,CD4 Memory,11.04916193,3.732037388
T cell,CD8 Naive,14.73610784,-21.79829041
Mono/DC,CD14 Mono,-19.12633608,0.191174172
Mono/DC,CD14 Mono,-4.145594579,12.83975872
T cell,CD4 Memory,3.883898872,8.592874371
B cell,Naive B,-23.75767229,-6.566890873
T cell,CD8 Effector_1,5.667356986,24.40855392
T cell,CD8 Naive,5.684847373,24.4420298
T cell,CD8 Naive,8.667737025,21.29623207
Mono/DC,CD14 Mono,-6.84520815,2.909700476
T cell,CD4 Memory,5.587161321,0.031078242
T cell,CD8 Naive,6.053894061,-4.02358929
Mono/DC,CD14 Mono,-23.72347925,-6.572330631
Progenitor cells,HSC,-23.72157381,-6.586424984
NK,CD56 bright NK,-16.11451243,15.70553192
T cell,CD8 Naive,2.412374663,-3.198149837
T cell,CD8 Naive,3.082341808,2.95510038
T cell,CD8 Naive,14.41899301,-8.838850178
Mono/DC,CD14 Mono,-14.16480158,-3.788198627
T cell,CD8 Naive,7.809154528,3.130318724
T cell,CD8 Naive,3.521760124,-12.9618694
B cell,Memory B,-7.550136548,-2.779471077
Mono/DC,CD14 Mono,0.102890033,15.56990417
T cell,CD8 Naive,16.56148817,7.716808163
T cell,CD4 Memory,21.6255522,-2.926870264
T cell,CD4 Memory,-6.484909993,-9.845601238
T cell,CD4 Memory,4.820135135,1.57059332
Mono/DC,cDC2,-9.250029546,2.980637394
B cell,Memory B,-5.80603264,-7.121642746
NK,NK,2.709073323,10.0178202
Mono/DC,CD14 Mono,-15.39668177,4.040229641
Progenitor cells,GMP,-10.92238043,-15.92394081
T cell,CD8 Naive,14.31003477,0.785296033
B cell,Plasmablast,-1.855398875,-3.032656826
Mono/DC,CD14 Mono,-0.050964576,24.72637352
T cell,CD8 Memory_1,10.99931242,7.61576923
B cell,Naive B,-2.169234258,-7.273834385
T cell,CD8 Naive,18.11320402,0.678474792
Progenitor cells,GMP,-4.655477029,5.62947353
T cell,CD8 Effector_2,6.356840152,-21.67150513
T cell,CD4 Naive,8.7747307,-2.011519588
T cell,CD8 Naive,23.97387602,4.117950045
T cell,MAIT,6.681742209,-3.46353165
T cell,CD8 Memory_2,1.382985491,6.972672306
T cell,MAIT,10.41330149,14.79604229
T cell,CD4 Memory,9.916128177,-3.046278633
T cell,CD4 Naive,-0.206411344,-5.126108803
T cell,CD8 Naive,-4.658076268,5.632784687
T cell,CD4 Naive,19.47294905,8.506394707
T cell,CD4 Naive,3.993402499,16.59717067
T cell,CD4 Naive,19.45602133,8.498131596
T cell,CD4 Naive,-15.36053942,-16.43162171
NK,NK,-1.459295493,-3.890553631
Mono/DC,CD14 Mono,-9.42816351,3.169529759
Mono/DC,CD14 Mono,-5.014806253,4.607847058
Progenitor cells,GMP,-23.73129938,-6.568485416
T cell,CD8 Naive,16.6348448,7.509902798
Mono/DC,cDC2,-2.288222295,9.08095821
Progenitor cells,Prog_RBC,-23.72834299,-6.561702884
B cell,Naive B,-1.328626853,-7.890966572
T cell,Treg,6.571101683,8.747447811
B cell,Naive B,-2.390651208,-9.437361873
T cell,CD4 Memory,11.56647779,5.712579571
Mono/DC,cDC2,-0.25824855,8.63060268
B cell,Memory B,4.799104232,-7.782356418
Progenitor cells,Prog_RBC,-2.028190595,-3.422159828
T cell,CD8 Effector_1,-2.35434435,2.497560345
Mono/DC,cDC2,-0.598019105,2.049439989
Mono/DC,CD14 Mono,-10.52989195,0.62119978
T cell,CD8 Memory_1,7.267356414,4.415649973
T cell,MAIT,15.09236814,1.854699932
T cell,CD8 Naive,-16.12294481,-5.092308201
Mono/DC,CD14 Mono,-23.70084665,-6.565086044
Mono/DC,CD14 Mono,-19.49115847,4.034138523
T cell,CD4 Naive,13.58892252,-4.363719143
T cell,CD4 Memory,12.77732088,9.806667172
Mono/DC,CD14 Mono,-8.299586278,22.23853286
Mono/DC,CD14 Mono,-10.77008722,6.525175892
T cell,CD4 Naive,-1.195048314,-3.41314236
T cell,CD4 Naive,6.864473361,10.11517032
Mono/DC,CD14 Mono,-17.57465647,5.350914322
Mono/DC,CD14 Mono,-12.32821081,11.95028576
